Branch Name,Types,Business Status,City,Province,Region,Address,Latitude,Longitude,Rating,User Ratings Count,Reviews,Place ID,Google Maps Link
Producer's Bank,"bank, establishment, finance, point_of_interest",OPERATIONAL,Umingan,Pangasinan,Ilocos Region,"E-Square, Zamora Street, Umingan",15.9278234,120.8415235,3,1,ChIJkWbF1K4hkTMRugfZkzsudb4,https://www.google.com/maps/place/?q=place_id:ChIJkWbF1K4hkTMRugfZkzsudb4,
Cebuana Lhuillier Pawnshop - Binalonan,"bank, establishment, finance, insurance_agency, jewelry_store, point_of_interest, store",OPERATIONAL,Binalonan,Pangasinan,Ilocos Region,"McKinley Street corner Taft Street, Binalonan, Pangasinan",16.0485106,120.5922912,2.6,5,ChIJLWPKrkwUkTMRU1Ot02VOR2o,https://www.google.com/maps/place/?q=place_id:ChIJLWPKrkwUkTMRU1Ot02VOR2o,
Mh Tan Accounting And Management Office,"accounting, establishment, finance, point_of_interest",OPERATIONAL,San Jose City,Nueva Ecija,Central Luzon,"QXVQ+H38, Cardenas Street, San Jose City",15.7939138,120.9877066,,,ChIJiRG04R_akDMRa51Z0kR6OpQ,https://www.google.com/maps/place/?q=place_id:ChIJiRG04R_akDMRa51Z0kR6OpQ,
"Sinlao, Gundran and Co., CPAs","accounting, establishment, finance, point_of_interest",OPERATIONAL,San Jose City,Nueva Ecija,Central Luzon,"Ramar Village, Maharlika Highway, San Jose City",15.7962676,120.9935928,,,ChIJlxDh8NDbkDMRql9QditNbXc,https://www.google.com/maps/place/?q=place_id:ChIJlxDh8NDbkDMRql9QditNbXc,
Ria Catacutan-Rillorta Accounting Office,"accounting, establishment, finance, point_of_interest",OPERATIONAL,San Jose City,Nueva Ecija,Central Luzon,"186 San Roque Street, San Jose City",15.7896972,120.9826283,,,ChIJIy91uvbZkDMRL_zo4D0x-4w,https://www.google.com/maps/place/?q=place_id:ChIJIy91uvbZkDMRL_zo4D0x-4w,
Chinabank ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Baguio,Benguet,Cordillera Administrative Region,"Porta Vaga Mall, Session Road, Baguio",16.4122224,120.5981251,,,ChIJHcrZSl2hkTMR6ArThSQRH9Q,https://www.google.com/maps/place/?q=place_id:ChIJHcrZSl2hkTMR6ArThSQRH9Q,
Cebuana Lhuillier Pawnshop - Pozorrubio Market Site,"bank, establishment, finance, insurance_agency, jewelry_store, point_of_interest, store",OPERATIONAL,Pozorrubio,Pangasinan,Ilocos Region,"Penoy Street, Pozorrubio",16.1111472,120.5443546,5,1,ChIJU5oGpkYTkTMRrE8SbLmfR4Y,https://www.google.com/maps/place/?q=place_id:ChIJU5oGpkYTkTMRrE8SbLmfR4Y,
jazelBnAsolutions,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Baguio,Benguet,Cordillera Administrative Region,"Atok Trail, Baguio",16.378166,120.6303329,,,ChIJd3QzKdKnkTMRvyjD275fbTM,https://www.google.com/maps/place/?q=place_id:ChIJd3QzKdKnkTMRvyjD275fbTM,
Atm Store,"atm, establishment, finance, point_of_interest",OPERATIONAL,San Quintin,Pangasinan,Ilocos Region,"XRFF+6M5, Umingan - San Quintin Road, San Quintin",15.9730044,120.824223,,,ChIJjSOCzV0fkTMRxGp1roEe46M,https://www.google.com/maps/place/?q=place_id:ChIJjSOCzV0fkTMRxGp1roEe46M,
ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,San Quintin,Pangasinan,Ilocos Region,"XQ8C+H5X, San Quintin",15.9664803,120.7704761,,,ChIJ96pFeHgjkTMRTYCVcnqF2fk,https://www.google.com/maps/place/?q=place_id:ChIJ96pFeHgjkTMRTYCVcnqF2fk,
RCBC ATM - Cost Saver's Supermarket Inc. - Tayug,"atm, establishment, finance, point_of_interest",OPERATIONAL,Tayug,Pangasinan,Ilocos Region,"GF, Tayug",16.0208672,120.7468442,,,ChIJQyRtJOIZkTMRXnsWghRuxe0,https://www.google.com/maps/place/?q=place_id:ChIJQyRtJOIZkTMRXnsWghRuxe0,
"GM Bank, Inc. - San Jose City Branch","bank, establishment, finance, point_of_interest",OPERATIONAL,San Jose City,Nueva Ecija,Central Luzon,"QXRQ+5PH, Landmark Building, Maharlika Highway, San Jose City, Nueva Ecija, San Jose City",15.7904377,120.989357,4,1,ChIJh8-OFBzakDMRrzhyqeVCOzk,https://www.google.com/maps/place/?q=place_id:ChIJh8-OFBzakDMRrzhyqeVCOzk,
Fundline Finance Corporation - San Jose Branch,"bank, establishment, finance, point_of_interest",OPERATIONAL,San Jose City,Nueva Ecija,Central Luzon,"Teodolo Sr. Building, Bonifacio Street, San Jose City",15.7896628,120.990819,,,ChIJ3f2AkB7akDMRc-7uT76XEqI,https://www.google.com/maps/place/?q=place_id:ChIJ3f2AkB7akDMRc-7uT76XEqI,
R.G. Garcia Accounting Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Llanera,Nueva Ecija,Central Luzon,"168 GARCIA STREET BRGY. BAGUMBAYAN (POBLACION, Llanera",15.6620457,121.0239346,,,ChIJPaMFl6bTkDMRTHqNQHCTKLs,https://www.google.com/maps/place/?q=place_id:ChIJPaMFl6bTkDMRTHqNQHCTKLs,
RCBC BRANCH - HACIENDA LUISITA,"atm, bank, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"ROBINSONS PLAZA, Tarlac City",15.4317407,120.5998132,3.4,5,ChIJJe6zK7nGljMRBVtfg6Ceo24,https://www.google.com/maps/place/?q=place_id:ChIJJe6zK7nGljMRBVtfg6Ceo24,
Security Bank - Tarlac Ta̱edo,"atm, bank, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"Ta̱edo, corner Zafiro Street, San Nicolas, Tarlac City",15.4948923,120.5956646,2.5,11,ChIJ_ZbbGCLGljMRuwtirxF1ldo,https://www.google.com/maps/place/?q=place_id:ChIJ_ZbbGCLGljMRuwtirxF1ldo,
Bank Of Makati ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"Fire Volunteer Bldg., MacArthur Highway, Brgy. San Nicolas, Tarlac City",15.4946609,120.5972422,,,ChIJJYT7qxjGljMRGnE4xvqazHc,https://www.google.com/maps/place/?q=place_id:ChIJJYT7qxjGljMRGnE4xvqazHc,
RCBC BRANCH - TARLAC,"atm, bank, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"NO. 005 F. Ta̱edo Street, BARANGAY POBLACION, Tarlac City",15.4914586,120.5920243,3,4,ChIJHfNqbSPGljMRNEHevAqQR5o,https://www.google.com/maps/place/?q=place_id:ChIJHfNqbSPGljMRNEHevAqQR5o,
RCBC ATM - Cindy's Plaza,"atm, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"Cindy's Family Plaza, F. Ta̱edo Street, Brgy. Poblacion, Tarlac City",15.4901566,120.5909266,,,ChIJG8QxVzvGljMRbAhpDS8q-eg,https://www.google.com/maps/place/?q=place_id:ChIJG8QxVzvGljMRbAhpDS8q-eg,
RCBC BRANCH - TARLAC - STO. CRISTO,"atm, bank, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"MacArthur Highway, Santo Cristo, Tarlac City",15.4887667,120.5967572,5,2,ChIJhRAghj3GljMRgJeEukqTqHs,https://www.google.com/maps/place/?q=place_id:ChIJhRAghj3GljMRgJeEukqTqHs,
Asia United Bank ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"US Building, MacArthur Highway, Tarlac City",15.4881084,120.5962554,5,1,ChIJmxDX6mnGljMRSs-7J-Nbyp0,https://www.google.com/maps/place/?q=place_id:ChIJmxDX6mnGljMRSs-7J-Nbyp0,
Eastwest Atm,"atm, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"Silayan Commercial Center, MacArthur Highway, Tarlac City",15.4868387,120.5960397,,,ChIJU-5cmj3GljMRhmwV9ExlC_s,https://www.google.com/maps/place/?q=place_id:ChIJU-5cmj3GljMRhmwV9ExlC_s,
RCBC ATM - City Walk Tarlac,"atm, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"7 Zamora Street, Tarlac City",15.4850009,120.5891157,,,ChIJJxnhdDnGljMR3eCh0trjgcw,https://www.google.com/maps/place/?q=place_id:ChIJJxnhdDnGljMR3eCh0trjgcw,
Chinabank,"bank, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"FHRV+J55, Panganiban Street, Tarlac City",15.4915139,120.5929974,1.6,10,ChIJoZmkPiPGljMRf_EOXzwOFI8,https://www.google.com/maps/place/?q=place_id:ChIJoZmkPiPGljMRf_EOXzwOFI8,
PNB Tarlac City F. Ta̱edo,"bank, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"F. Ta̱edo Street, San Nicolas",15.4917208,120.5929649,2.8,5,ChIJfU2EFSPGljMRunGtnz7NM4w,https://www.google.com/maps/place/?q=place_id:ChIJfU2EFSPGljMRunGtnz7NM4w,
PSBank,"bank, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"FHQQ+JWF, F. Ta̱edo Street, Tarlac City",15.4890522,120.5898045,4,4,ChIJS7hObTvGljMRYh7yPWzAVpo,https://www.google.com/maps/place/?q=place_id:ChIJS7hObTvGljMRYh7yPWzAVpo,
Cebuana Lhuillier Pawnshop - Tarlac 2,"bank, establishment, finance, insurance_agency, jewelry_store, point_of_interest, store",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"G/F Tiosejo-Lansangan Building, #78 F. Ta̱edo Street, Tarlac City",15.4892896,120.5903131,,,ChIJ1VAHujzGljMRK3er7ZTqFCA,https://www.google.com/maps/place/?q=place_id:ChIJ1VAHujzGljMRK3er7ZTqFCA,
Cebuana Lhuillier Pawnshop - Juan Luna,"bank, establishment, finance, insurance_agency, jewelry_store, point_of_interest, store",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"#973 Juan Luna Extension, Sto. Cristo, Tarlac City",15.4874012,120.5974749,2.3,6,ChIJvYQCez3GljMRNNQ_hkTnUhI,https://www.google.com/maps/place/?q=place_id:ChIJvYQCez3GljMRNNQ_hkTnUhI,
Dela Cruz Accounting Office,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"1, Cabanatuan City",15.4623186,120.9514305,1,1,ChIJY5633I0olzMRGy_HWRdChU4,https://www.google.com/maps/place/?q=place_id:ChIJY5633I0olzMRGy_HWRdChU4,
Pangandian Consultancy Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"Melencio Street Extension, Cabanatuan City",15.4816661,120.9516339,,,ChIJvwatafsolzMRGyEX-T4NaZs,https://www.google.com/maps/place/?q=place_id:ChIJvwatafsolzMRGyEX-T4NaZs,
JPG Accounting,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"McArthur Highway Brgy, Sta. Cruz, Tarlac City",15.535908,120.5936485,5,3,ChIJTYIJl0PJljMR3ZAxsNs8hsA,https://www.google.com/maps/place/?q=place_id:ChIJTYIJl0PJljMR3ZAxsNs8hsA,
"Angelene Cabalu-Inocencio, CPA","accounting, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"Phase II, Tarlac City",15.4980308,120.5878466,,,ChIJcRm4xXrHljMR-tASC-vjbMg,https://www.google.com/maps/place/?q=place_id:ChIJcRm4xXrHljMR-tASC-vjbMg,
Marlita P. Balanquit Accounting Firm,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"Rm 201 2flr Jade bldg, F. Ta̱edo Street, Poblacion, Tarlac City",15.4951676,120.5955329,2,1,ChIJL6e0riPGljMRrgyJpf7HLx8,https://www.google.com/maps/place/?q=place_id:ChIJL6e0riPGljMRrgyJpf7HLx8,
BDG CPAs & Co.,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"1086, Zone 6, Tarlac City",15.4944397,120.5815977,,,ChIJx4G1EffHljMRb2rMgMfFH9o,https://www.google.com/maps/place/?q=place_id:ChIJx4G1EffHljMRb2rMgMfFH9o,
B DE LEON GALANG CPAS CO,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"Galang Accounting Office, B. De Leon, 1089 P. Burgos Street, Tarlac City",15.492941,120.582395,,,ChIJEZqoMy7GljMRDm3bGjL29R8,https://www.google.com/maps/place/?q=place_id:ChIJEZqoMy7GljMRDm3bGjL29R8,
The CPAs 2.0,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"Fiesta Communities, Fiesta Avenue, Tarlac City",15.4911597,120.6055985,,,ChIJJwW7GdDHljMRXvWFLBamwPk,https://www.google.com/maps/place/?q=place_id:ChIJJwW7GdDHljMRXvWFLBamwPk,
RBCA Consulting Agency,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"FHQQ+MWP, F. Ta̱edo Street, Tarlac City",15.4892135,120.5898324,,,ChIJHQfhVjTHljMRIsJeT-1MLrc,https://www.google.com/maps/place/?q=place_id:ChIJHQfhVjTHljMRIsJeT-1MLrc,
CKC BOOKKEEPING SERVICES,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Tarlac City,Tarlac,Central Luzon,"189 C. Santos Street, STO. CRISTO, Tarlac City",15.4889192,120.5928791,,,ChIJywZor_bHljMR23prWbQMgOc,https://www.google.com/maps/place/?q=place_id:ChIJywZor_bHljMR23prWbQMgOc,
Global Dominion Financing Incorporated - Urdaneta Branch,"bank, establishment, finance, point_of_interest",OPERATIONAL,Urdaneta City,Pangasinan,Ilocos Region,"2nd Floor, QSL Building, MacArthur Highway, Brgy. Nancayasan, Urdaneta City",15.9690963,120.5716708,,,ChIJb_T_Z7U_kTMRikabsSxrKkw,https://www.google.com/maps/place/?q=place_id:ChIJb_T_Z7U_kTMRikabsSxrKkw,
RCBC BRANCH - CABANATUAN,"atm, bank, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"1051 RCBC, Burgos Avenue, Cabanatuan City",15.489589,120.96654,3.7,3,ChIJC9JHliEplzMR1-bxka92lj4,https://www.google.com/maps/place/?q=place_id:ChIJC9JHliEplzMR1-bxka92lj4,
Philippine Business Bank ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"FXQ7+5GF, Paco Roman Street, Cabanatuan City",15.4879307,120.9637959,,,ChIJETlQmh8plzMRZTxQ0sQ7xdg,https://www.google.com/maps/place/?q=place_id:ChIJETlQmh8plzMRZTxQ0sQ7xdg,
RCBC BRANCH - CABANATUAN - MAHARLIKA HIGHWAY,"atm, bank, establishment, finance, point_of_interest",OPERATIONAL,Cabanatuan City,Nueva Ecija,Central Luzon,"Maharlika Highway, corner Paco Roman Extension, Cabanatuan City",15.4833802,120.9657505,4,6,ChIJpZw2yd8olzMR_S8-vpnnB2Y,https://www.google.com/maps/place/?q=place_id:ChIJpZw2yd8olzMR_S8-vpnnB2Y,
Cebuana Lhuillier Pawnshop - Batanes,"bank, establishment, finance, insurance_agency, jewelry_store, point_of_interest, store",OPERATIONAL,Basco,Batanes,Cagayan Valley,"Abad Street, Basco",20.4470599,121.9684339,5,2,ChIJ5UBe8GfAeTQRKyVOcTe6K60,https://www.google.com/maps/place/?q=place_id:ChIJ5UBe8GfAeTQRKyVOcTe6K60,
Bangko Magsaysay - San Pablo Branch,"atm, bank, establishment, finance, point_of_interest",OPERATIONAL,San Pablo,Isabela,Cagayan Valley,"Centro, San Pablo",17.4485247,121.7979843,5,3,ChIJwVW8qjx4hTMRyxOAF1e_nLg,https://www.google.com/maps/place/?q=place_id:ChIJwVW8qjx4hTMRyxOAF1e_nLg,
Psbank Bancnet ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"JP8H+2WQ, Psbank, Luna Cor. Del Rosario Sts., Poblacion, Tuguegarao City",17.6150799,121.7298597,,,ChIJG8J2ni2EhTMR-_73btLZ9H4,https://www.google.com/maps/place/?q=place_id:ChIJG8J2ni2EhTMR-_73btLZ9H4,
Philippine National Bank Bancnet ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Tuao,Cagayan,Cagayan Valley,"Philippine National Bank, Ward 2, Centro Uno, Tuao, Cagayan, Tuao",17.699209,121.5038763,5,2,ChIJnw52uTJ7jzMRO8QovAs0oNs,https://www.google.com/maps/place/?q=place_id:ChIJnw52uTJ7jzMRO8QovAs0oNs,
Bangko Magsaysay - Delfin Albano Branch,"atm, bank, establishment, finance, point_of_interest",OPERATIONAL,Delfin Albano,Isabela,Cagayan Valley,"San Antonio, Delfin Albano",17.274752,121.7911053,5,1,ChIJLddhSQ1lhTMRIGLk67UQU_A,https://www.google.com/maps/place/?q=place_id:ChIJLddhSQ1lhTMRIGLk67UQU_A,
RCBC BRANCH - TUGUEGARAO,"atm, bank, establishment, finance, point_of_interest",OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"RCBC BLDG. CORNER BONIFACIO &, Arellano Street, Tuguegarao City",17.614256,121.728523,5,2,ChIJDRiZnQeFhTMRtxbe-F9wseE,https://www.google.com/maps/place/?q=place_id:ChIJDRiZnQeFhTMRtxbe-F9wseE,
Security Bank ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"JP8H+7CC, Bonifacio Street, corner Washington Street, Tuguegarao City",17.6156974,121.7285066,4,1,ChIJWRHFAi2EhTMRSqD2J4TsnKk,https://www.google.com/maps/place/?q=place_id:ChIJWRHFAi2EhTMRSqD2J4TsnKk,
Bank of Commerce ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"JP8H+C84, Bonifacio Street, corner Washington Street, Tuguegarao City",17.6160215,121.7283354,5,1,ChIJyRfKAi2EhTMRdQKZhddfNtg,https://www.google.com/maps/place/?q=place_id:ChIJyRfKAi2EhTMRdQKZhddfNtg,
East West Bank ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"Vacant Lot, corner College Avenue, Rizal Street/Bonifacio and Burgos Street, 3500, Tuguegarao City",17.6177621,121.7278887,5,1,ChIJVSEb2SyEhTMR7yxky9pX9J0,https://www.google.com/maps/place/?q=place_id:ChIJVSEb2SyEhTMR7yxky9pX9J0,
Philippine Veterans Bank ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"JP7F+4X2, PVB Building, Mabini Street, corner Luna Street, Tuguegarao City",17.6127699,121.7248799,,,ChIJzSV3TSmEhTMRDllzS94Uxf0,https://www.google.com/maps/place/?q=place_id:ChIJzSV3TSmEhTMRDllzS94Uxf0,
FICObank Solana,"bank, establishment, finance, point_of_interest",OPERATIONAL,Solana,Cagayan,Cagayan Valley,"Centro 1, Poblacion (Near Public Market), Solana, 3503, Cagayan",17.6490962,121.6908151,,,ChIJ4-hvMTmGhTMRa3_gZ4fgVVQ,https://www.google.com/maps/place/?q=place_id:ChIJ4-hvMTmGhTMRa3_gZ4fgVVQ,
Western Union - Philippine Rural Bank,"bank, establishment, finance, hardware_store, point_of_interest, store",OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"Rizal Street corner Gomez Street, Tuguegarao, 3500, Cagayan Valley",17.614157,121.729789,5,1,ChIJLQcWlC2EhTMROQvrQ40Zdig,https://www.google.com/maps/place/?q=place_id:ChIJLQcWlC2EhTMROQvrQ40Zdig,
Bank of Commerce - Tuguegarao,"bank, establishment, finance, point_of_interest",OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"Bonifacio corner Washington StreetTuguegarao City, Cagayan, 19 Bonifacio Street, Centro 4, Tuguegarao City",17.613109,121.7274736,3,2,ChIJfwHBBC2EhTMRq74xPEI6a5U,https://www.google.com/maps/place/?q=place_id:ChIJfwHBBC2EhTMRq74xPEI6a5U,
Western Union - China Bank - Tuguegarao,"bank, establishment, finance, point_of_interest",OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"JP7H+7XW, Bonifacio Street, Tuguegarao City",17.6132426,121.7299517,,,ChIJsZ7dei6EhTMRD1CqSRZ6UiI,https://www.google.com/maps/place/?q=place_id:ChIJsZ7dei6EhTMRD1CqSRZ6UiI,
Western Union - Fico Bank - Barangay Ugad,"bank, establishment, finance, point_of_interest",OPERATIONAL,Cabagan,Isabela,Cagayan Valley,"National Highway, Barangay Ugad (Near Public Market), Cabagan, 3328, Isabela",17.427857,121.771774,,,ChIJHUAyEaR5hTMRmfe33xlmLiM,https://www.google.com/maps/place/?q=place_id:ChIJHUAyEaR5hTMRmfe33xlmLiM,
Chinabank - Tuguegarao City,"bank, establishment, finance, point_of_interest",OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"JP7H+62M, Luna Street, Tuguegarao City",17.613095,121.7275615,3.6,7,ChIJ4_Xmei6EhTMRLd3Rp5kBdB4,https://www.google.com/maps/place/?q=place_id:ChIJ4_Xmei6EhTMRLd3Rp5kBdB4,
Western Union - Philippine Veterans Bank - Tuguegarao City,"bank, establishment, finance, point_of_interest",OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"PVB Building, Mabini Street, corner Luna Street, Tuguegarao City, 3500, Cagayan",17.6126235,121.724958,,,ChIJ-VfJTSmEhTMRbTnM_z_QDmM,https://www.google.com/maps/place/?q=place_id:ChIJ-VfJTSmEhTMRbTnM_z_QDmM,
Allied Bank - Tuguegarao,"bank, establishment, finance, point_of_interest",OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"113 A. Bonifacio St. cor Luna St., Tuguegarao, 3500, Cagayan",17.6132655,121.7284839,,,ChIJy11s1S2EhTMRpd4Fbr4adYs,https://www.google.com/maps/place/?q=place_id:ChIJy11s1S2EhTMRpd4Fbr4adYs,
Philippine National Bank - Tuguegarao,"bank, establishment, finance, point_of_interest",OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"137 Bonifacio Street, Tuguegarao City",17.6103702,121.7282391,3.8,5,ChIJA6xFYy6EhTMRGH6-o5Kz0ZQ,https://www.google.com/maps/place/?q=place_id:ChIJA6xFYy6EhTMRGH6-o5Kz0ZQ,
Western Union - Masisit Dacal Livelihood Coop. - Tuguegarao City,"bank, establishment, finance, point_of_interest",OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"Ground Floor Umengan Building, Burgos Street 71, Centro 6 (Beside Public Market), Tuguegarao City, 3500, Cagayan",17.614513,121.728242,,,ChIJ33t8sy2EhTMRGMuu56nkDzc,https://www.google.com/maps/place/?q=place_id:ChIJ33t8sy2EhTMRGMuu56nkDzc,
"Public Safety Savings and Loan Association, Inc. PRO-2 (Tuguegarao)","bank, establishment, finance, point_of_interest",OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"JQQ4+GF9, Camp Adduru, Alaminao, Tuguegarao City, Cagayan Valley, Tuguegarao City",17.6387966,121.7562492,3.7,3,ChIJE3AFF5qFhTMRckITZZJ0xkM,https://www.google.com/maps/place/?q=place_id:ChIJE3AFF5qFhTMRckITZZJ0xkM,
Veterans Bank,"bank, establishment, finance, point_of_interest",OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"JP7F+4XJ, Mabini Street, Tuguegarao City",17.6128253,121.7248812,3.5,2,ChIJEyDMTSmEhTMR9sSXgGLvTh8,https://www.google.com/maps/place/?q=place_id:ChIJEyDMTSmEhTMR9sSXgGLvTh8,
Cebuana Lhuillier Pawnshop - Tuguegarao 5,"bank, establishment, finance, insurance_agency, jewelry_store, point_of_interest, store",OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"Alvin Cinema Bldg., Balzain Highway, Tuguegarao, Cagayan",17.6152891,121.7271555,1,1,ChIJDxh4AS2EhTMRmmja79IehDY,https://www.google.com/maps/place/?q=place_id:ChIJDxh4AS2EhTMRmmja79IehDY,
Western Union - Golden Rural Bank,"bank, establishment, finance, point_of_interest",OPERATIONAL,Cabagan,Isabela,Cagayan Valley,"National Highway, Barangay Ugad (Beside Caltex), Cabagan, 3328, Isabela",17.426639,121.767129,1.7,3,ChIJyQMNw6B5hTMR8GPe8frW4-E,https://www.google.com/maps/place/?q=place_id:ChIJyQMNw6B5hTMR8GPe8frW4-E,
"BIR - Revenue District Office No. 13 - Tuguegarao, Cagayan","accounting, establishment, finance, local_government_office, point_of_interest",OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"ATI Bldg, Don Domingo, Tuguegarao City",17.6545529,121.7495928,5,2,ChIJi3TRD8-FhTMR-Q8X5joEq4c,https://www.google.com/maps/place/?q=place_id:ChIJi3TRD8-FhTMR-Q8X5joEq4c,
"Balanced Books, Co.","accounting, establishment, finance, point_of_interest",OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"Carig Sur, Tuguegarao City",17.6131227,121.7277217,,,ChIJl180aZOFhTMR3y5KtW-vUeA,https://www.google.com/maps/place/?q=place_id:ChIJl180aZOFhTMR3y5KtW-vUeA,
"Lingan Building, Taft cor Luna St.","accounting, establishment, finance, point_of_interest",OPERATIONAL,Tuguegarao City,Cagayan,Cagayan Valley,"JP7G+8G4, Luna St, Taft Street, Tuguegarao City",17.6132691,121.7263317,5,1,ChIJwWLHxTOFhTMRCDdyfLUBMkE,https://www.google.com/maps/place/?q=place_id:ChIJwWLHxTOFhTMRCDdyfLUBMkE,
