Branch Name,Types,Business Status,City,Province,Region,Address,Latitude,Longitude,Rating,User Ratings Count,Reviews,Place ID,Google Maps Link
BPI Angeles Balibago Branch,Bank,OPERATIONAL,Angeles,Pampanga,Central Luzon,"MonTang Avenue, MacArthur Hwy, Brgy. Balibago, Angeles, Pampanga, Philippines",15.1648337,120.5904835,2.1,45,"this branch tooky whole morning, requiring additional documents compared to other branch and you can see staff chatting.and standing like delaying every transactions on purpose to make the queue even longer.; Customer service are great will never think twice to open another one again after my old account got close on 2021 i love the service keep it up!; The service at this branch is so bad, it's disappointing, I was kept waiting for almost two hours. What a waste of time.; Slow service 😴 …; The customer service process is inefficient, with noticeable delays. It seems that the established queuing system is not consistently followed, as individuals known to staff members are apparently given preferential treatment and served out of order.; Worst bank branch ever. The people who work there move slow. I was in line for 2 HOURS! 2 HOURSE just to deposit!! The e-queue number was confusing/doesn’t make sense, since the tellers jumps from a number ahead of you or before. They called N44 before even going through N23 to N39. Would not recommend visiting this branch.; It's true that even though there is a queuing number, they don't follow it, it jumped from 31 to 35.; U guys have the worst customer service ever",ChIJNVHPxHPyljMRifkXeRwoZTU,https://www.google.com/maps/place/?q=place_id:ChIJNVHPxHPyljMRifkXeRwoZTU
BPI Tanauan Branch,Bank,OPERATIONAL,Tanauan City,Batangas,CALABARZON,"Pres. Laurel Highway cor Platon St, Tanauan City, 4232 Batangas, Philippines",14.0828747,121.150285,2.8,19,"Their service is ALWAYS SLOW!; All contact numbers are not working.; Very poor; The contact number is not working.; The employee gave me the contact number (cellphone) so I can follow up my documents that I need to sign but the number she gave to me, no one is answering and even I texted them; not much parking
staff are friendly and quick on their job",ChIJGbngB11vvTMRVt4SPRerc_A,https://www.google.com/maps/place/?q=place_id:ChIJGbngB11vvTMRVt4SPRerc_A
BPI Sta. Lucia Branch,Bank,OPERATIONAL,Pasig,NCR,NCR,"G/F Bldg. 2 Sta. Lucia Mall Marcos Highway cor, Felix Ave, Pasig, 1900 Rizal, Philippines",14.618177,121.099995,1.6,34,"Service is very slow.; Be prepared for very very long queues.

Manager's voice is really loud. Everybody in the waiting area can hear ger convos with employees.; Super wack and trash bpi bank ever, the place was worst and the ac wasn't even on. Stronger outside, I went to get acc and my valid id is e gov. But they said that they don't scan my ego, that the mother bank has a rotten scanner, but it's not there when I open an acc which is urgent and I need it, and it's disappointing.; Long lines, small bank(considering that its inside of a mall), slow movement and short staffed. This Branch has only one CAM machine. Don't expect too much.; The service is slow, you have to wait in line for hours, a lot of time is wasted waiting in line, no matter how long their system changes, the process at this bank takes too long!; The tellers at the sta. Lucia East Mall, they are rude and angry; hard to park",ChIJZRTzJD-4lzMR5hl_lfFe-Cc,https://www.google.com/maps/place/?q=place_id:ChIJZRTzJD-4lzMR5hl_lfFe-Cc
BPI Sta. Maria Branch,Bank,OPERATIONAL,Santa Maria,Bulacan,Central Luzon,"Corazon de, 84 J C De Jesus St, Santa Maria, 3022 Bulacan, Philippines",14.8190964,120.9622215,2.4,21,"I was assisted well.; The employees are so slow. There are 2 tellers but only one is working despite the number of customers (and the employee is literally taking her time and doing other stuff) Spend more than an hour in the bank just to deposit and pay bills. People are already complaining. Mygod BPI sta.maria branch, do better; I've waited 45 mins just for an acct update. not progressing. the deposit map and the cubicles have not progressed. I just left.; The employees, the staff, were very slow. There were a lot of people but only one or two counters were open. It took an hour or two.; More than hour of waiting just for the bills payment. How slow the service.; Just transfer a payroll account to another company, many are still asking. The service is very good, very accommodating. Guys, if you want to waste time, this is the best branch.",ChIJq-lIGbWtlzMRZz2WSEE8A2w,https://www.google.com/maps/place/?q=place_id:ChIJq-lIGbWtlzMRZz2WSEE8A2w
BPI Santiago Branch,Bank,OPERATIONAL,Santiago,Isabela,Cagayan Valley,"1, Santiago, 3311 Isabela, Philippines",16.688763,121.5516802,3.8,12,Long time; wide parking space,ChIJR-roWxwGkDMRZhswQ6qR0UI,https://www.google.com/maps/place/?q=place_id:ChIJR-roWxwGkDMRZhswQ6qR0UI
BPI Santiago Panganiban Branch,Bank,OPERATIONAL,Santiago,Isabela,Cagayan Valley,"Panganiban corner Quezon, Santiago, 3311 Isabela, Philippines",16.689848,121.5476445,2.7,3,Very slow. They only have 3 counters to accommodate people. How ridiculous it is for them to go on break at the same time leaving people on queue? Such a bad service quality.,ChIJS1_2RwMGkDMReAf8SpbsTsY,https://www.google.com/maps/place/?q=place_id:ChIJS1_2RwMGkDMReAf8SpbsTsY
BPI Agoo La Union Branch,Bank,OPERATIONAL,Agoo,La Union,Ilocos Region,"Ground Floor, B&D Building, National Highway, San Antonio, Agoo, 2504 La Union, Philippines",16.3215076,120.3676147,3.5,15,"i deposit 16 thousand pesos today at exactly 6pm april 9 2025 , but nothing appeared in my account even the receipt 😭 …; I called around 3:30pm to follow up something, then a staff answered, she was rude on how she talked to me, it was disappointing because she hung up on me, not even saying thank you, even on my part again, I thanked you. 🤦 3 stars because, …; One of the bank teller/staff was rude, unprofessional to their clients. pls treat your clients equally .; Maeter is single; Best bpi office",ChIJG8UQrRJ3kTMRHoVnuCRrLkQ,https://www.google.com/maps/place/?q=place_id:ChIJG8UQrRJ3kTMRHoVnuCRrLkQ
BPI SF La Union North Branch,Bank,OPERATIONAL,San Fernando City,La Union,Ilocos Region,"Quezon Ave, San Fernando City, 2500 La Union, Philippines",16.617705,120.316952,1.6,9,Que processing too slow; I want to share my experience in this bank security guards down stair  is un respectful  and rude looking with discrimination to their clients they judge by your outside look and one of them call me crazy I hope that guard was perfect. …; Too long to wait. Worst bank I've ever been to. 😡😡😡 I'm sorry I'm going to transfer my account there because of their insistence.. It's so annoying it's annoying …,ChIJPbQWUmqOkTMRGi4TapUzn-M,https://www.google.com/maps/place/?q=place_id:ChIJPbQWUmqOkTMRGi4TapUzn-M
Bank of the Philippine Islands,Bank,OPERATIONAL,San Fernando City,La Union,Ilocos Region,"J868+VH7, MacArthur Hwy, San Fernando City, La Union, Philippines",16.6121604,120.316487,2.8,5,"BPI SF Quezon Ave! Maybe you want to speed up your service and add a teller.; Just answer the phone, it's not done yet! Or answer but don't speak, then you'll be kicked out! You worthless people!; Their service here is stressful, we went at 12pm, their teller came in at 1:30pm and then there were still many people entering the number.",ChIJsXnTHkGOkTMRXYG_Mhc1Mzo,https://www.google.com/maps/place/?q=place_id:ChIJsXnTHkGOkTMRXYG_Mhc1Mzo
BPI SF La Union North Branch ATM,ATM,OPERATIONAL,San Fernando City,La Union,Ilocos Region,"Quezon Ave, San Fernando City, La Union, Philippines",16.6176634,120.3169674,,,No reviews found,ChIJFw_gT2qOkTMRzZenvgPkAv0,https://www.google.com/maps/place/?q=place_id:ChIJFw_gT2qOkTMRzZenvgPkAv0
BPI Sf La Union South Branch ATM,ATM,OPERATIONAL,San Fernando City,La Union,Ilocos Region,"500 Quezon Ave, San Fernando City, 2500 La Union, Philippines",16.6121234,120.3164925,,,No reviews found,ChIJj24KEkGOkTMRA6N_7p3SX4E,https://www.google.com/maps/place/?q=place_id:ChIJj24KEkGOkTMRA6N_7p3SX4E
BPI San Carlos City Town Center Branch ATM,ATM,OPERATIONAL,San Carlos City,Pangasinan,Ilocos Region,"Center, Rizal Avenue, San Carlos City, Pangasinan, Philippines",15.9323648,120.3474405,4,1,No recent reviews,ChIJkTm_Q8tEkTMRTMkz99DXDiE,https://www.google.com/maps/place/?q=place_id:ChIJkTm_Q8tEkTMRTMkz99DXDiE
BPI San Jose Branch,Bank,OPERATIONAL,San Jose City,Nueva Ecija,Central Luzon,"Maharlika Highway, Brgy F E. Marcos, San Jose City, 3121 Nueva Ecija, Philippines",15.7921462,120.9916924,3.3,10,"Not so pleasing teller, not accomodating, can't remember her name, I understand that she's following orders but I already show her my requirements, dti, business permit 2 valid id's but still looking for more. I'm not happy with the …; What is the name of the branch manager for the endorsement letter from our company, because I have returned to the branch several times because my ATM won't open for online barking.; The SJC branch manager Maricar was very accommodating to our whole process. Even though I'm outside the country, everything went well and she's on to the details. Thanks a lot for the help madam.; Queuing.; The tellers there are just chatter, very unprofessional; Thank you so much to ma'am maricar five star for your good service and fast response to my ATM captured/debit in your branch .god bless",ChIJ_aMJLSLakDMRbL2SzXcSnXE,https://www.google.com/maps/place/?q=place_id:ChIJ_aMJLSLakDMRbL2SzXcSnXE
BPI Dagupan Lucao Branch,Bank,OPERATIONAL,Pangasinan,Pangasinan,Ilocos Region,"Barangay, Dagupan City, 2400 Pangasinan, Philippines",16.0209389,120.3232795,3.4,8,Super slow service; Skipped service number and refused to serve immediatley after being made aware of their mistake.; Rude tellers and very slow.,ChIJ7fiofRpdkTMRt7pXJ_WiwY8,https://www.google.com/maps/place/?q=place_id:ChIJ7fiofRpdkTMRt7pXJ_WiwY8
BPI Urdaneta Mc Arthur Branch ATM,ATM,OPERATIONAL,Urdaneta City,Pangasinan,Ilocos Region,"McArthur Highway, Nancayasan, Urdaneta City, Pangasinan, Urdaneta City, Pangasinan, Philippines",15.9694986,120.5722147,2.3,3,"Waited 3 hours to deposit cash, such inconvenience for business.
They don't have deposit machine. Still banking in the 90's counter version. Just an honest opinion,  wasted my time
Hoping for 2025 innovative improvements.; Amazing customer service. Manager are willing to help",ChIJ82B2b6s_kTMR9vtOBxkysxs,https://www.google.com/maps/place/?q=place_id:ChIJ82B2b6s_kTMR9vtOBxkysxs
BPI Direct BanKo Dagupan,Bank,OPERATIONAL,Dagupan City,Pangasinan,Ilocos Region,"20 Burgos St, Downtown District, Dagupan City, 2400 Pangasinan, Philippines",16.0394491,120.3349692,,,No reviews found,ChIJ_xB8Xz5dkTMRBl6DrvzBDeQ,https://www.google.com/maps/place/?q=place_id:ChIJ_xB8Xz5dkTMRBl6DrvzBDeQ
BPI Urdaneta McArthur Branch,Bank,OPERATIONAL,Urdaneta City,Pangasinan,Ilocos Region,"MacArthur Hwy, Brgy. Nancayasan, Urdaneta City, 2428 Pangasinan, Philippines",15.9694622,120.5722211,2.4,16,super slow. 1 transaction average 3-4 hours. this bank should add more teller and don’t accept priority depositor. - benjie apaga don’t deposit here march 31 2025; Went in to withdrawal money and it took over 2 hours.  Half of the time 2 out of 3 tellers were doing nothing.  8 people working and 1 teller helping customers.; Amazing customer service. Very helpful and understanding towards customers; You really need to be patient while in queue. Thank goodness their office is air-conditioned.; The service is slow. I've been here for almost 2 hours. I'm just opening an account.; Went in to deposit a personal cheque at around 1510H. I had my debit card but they asked for my AN. I thought debit card AN was sufficient enough to get the ball rolling but then I was told by Sir SG to queue with customer services to get …,ChIJURrdbqs_kTMRZ7RZJD7STCc,https://www.google.com/maps/place/?q=place_id:ChIJURrdbqs_kTMRZ7RZJD7STCc
BPI San Jose Branch ATM,ATM,OPERATIONAL,San Jose City,Nueva Ecija,Central Luzon,"Maharlika Road, San Jose City, Nueva Ecija, Philippines",15.7966106,120.993863,,,No reviews found,ChIJt9T4oiHakDMRYvWyEGPRQ28,https://www.google.com/maps/place/?q=place_id:ChIJt9T4oiHakDMRYvWyEGPRQ28
BPI Dagupan Karanglaan Branch,Bank,OPERATIONAL,Dagupan City,Pangasinan,Ilocos Region,"Bacayao Sur, Dagupan City, 2400 Pangasinan, Philippines",16.0307551,120.3496003,2.8,6,"Useless number you will get. They don't follow. Anyone can go to the aa counter immediately.; You can't ask favor to the Heads of this branch(hindi mapakiusapan). I drove 3 hours just to pay my clients taxes, 15 BIR payment form ang dala ko pero 10 lang daw pwede nilang i-accomodate per person. I arrived at 12noon, cut-off is 2PM.; There is only one teller, so it is very slow!
Only 3 persons can be accommodated in 1 hour.
You be the judge!",ChIJc-i-_rFCkTMRlwTYl3uROn0,https://www.google.com/maps/place/?q=place_id:ChIJc-i-_rFCkTMRlwTYl3uROn0
BPI Dagupan Karanglaan Branch ATM,ATM,OPERATIONAL,Dagupan City,Pangasinan,Ilocos Region,"Mayombo Rd, Karanglaan District, Dagupan City, Pangasinan, Philippines",16.030751,120.349562,,,No reviews found,ChIJ0RjE_rFCkTMRDCeGccHPxx0,https://www.google.com/maps/place/?q=place_id:ChIJ0RjE_rFCkTMRDCeGccHPxx0
BPI Mangaldan Pangasinan Branch ATM,ATM,OPERATIONAL,Mangaldan,Pangasinan,Ilocos Region,"BPI Bldg, Rizal Ave, Mangaldan, Pangasinan, Philippines",16.0649269,120.4049557,1.3,3,No recent reviews,ChIJs2ZDzqRpkTMR7pZpa3QfA3U,https://www.google.com/maps/place/?q=place_id:ChIJs2ZDzqRpkTMR7pZpa3QfA3U
BPI Dagupan Branch,Bank,OPERATIONAL,Dagupan City,Pangasinan,Ilocos Region,"Sim Bldg, Perez Blvd, Barangay Pogo Chico, Dagupan City, 2400 Pangasinan, Philippines",16.0396468,120.3366932,5,1,#N/A,ChIJh2RMulVdkTMRTITA8EuJHd0,https://www.google.com/maps/place/?q=place_id:ChIJh2RMulVdkTMRTITA8EuJHd0
BPI Urdaneta Alexander Branch ATM & CAM,ATM,OPERATIONAL,Urdaneta City,Pangasinan,Ilocos Region,"XHG9+97J, Alexander St. corner Del Prado St., Urdaneta City, Pangasinan, Urdaneta City, Pangasinan, Philippines",15.975968,120.568045,,,No reviews found,ChIJO-Dh_60_kTMRIwg6u294XpA,https://www.google.com/maps/place/?q=place_id:ChIJO-Dh_60_kTMRIwg6u294XpA
BPI Rosales Branch ATM,ATM,OPERATIONAL,Rosales,Pangasinan,Ilocos Region,"Rosales, Pangasinan, Philippines",15.8829327,120.5987982,5,1,No recent reviews,ChIJu_nvFHM5kTMR0qrX5HJQ0Ek,https://www.google.com/maps/place/?q=place_id:ChIJu_nvFHM5kTMR0qrX5HJQ0Ek
Bank of the Philippine Islands,Bank,OPERATIONAL,Dagupan City,Pangasinan,Ilocos Region,"28JX+8R9, Judge Jose de Venecia Ave, Dagupan City, 2400 Pangasinan, Philippines",16.0307316,120.3496217,3,2,Bpi... your cards are old and about to stop working so you tell them and they cancel your cards and it takes weeks to get new ones. This bank is from 1960.,ChIJmyaRazRdkTMRlJujR05NTcM,https://www.google.com/maps/place/?q=place_id:ChIJmyaRazRdkTMRlJujR05NTcM
BPI Alaminos Branch,Bank,OPERATIONAL,Alaminos City,Pangasinan,Ilocos Region,"G/F, CSI Warehouse Club Inc, Sadsaran, Alaminos City, 2404 Pangasinan, Philippines",16.157512,119.9768963,3.8,9,"Quick and Efficient, can’t complain even when the queue builds up, the wait is not bad.; Good:
Knowledgeable …; We just withdrew; Too rude customer service staffs they should learn how to treat customers well. If there will be lower than -0 that will be there rate! They should undergo training!!",ChIJOSOweMvckzMRpLUqUV8gwRo,https://www.google.com/maps/place/?q=place_id:ChIJOSOweMvckzMRpLUqUV8gwRo
BPI Dagupan Arellano,Bank,OPERATIONAL,Dagupan City,Pangasinan,Ilocos Region,"Arellano Street, Corner AB Fernandez E Ave, Barangay Pantal, Dagupan City, 2400 Pangasinan, Philippines",16.0462517,120.3428989,5,1,N.I.C.E.,ChIJC3HfoP5nkTMRpz8d5o0Lv8I,https://www.google.com/maps/place/?q=place_id:ChIJC3HfoP5nkTMRpz8d5o0Lv8I
BPI/MS Dagupan Branch,Bank,OPERATIONAL,Dagupan City,Pangasinan,Ilocos Region,"28WV+H4P, BPI Arellano Branch, Annex Building, Arellano Street, Dagupan City, Pangasinan, Philippines",16.0464566,120.3428387,5,1,Sorted my insurance renewal over the phone and emails fast and easy with Ms. Mars Nonato who has kindly offered to help.,ChIJoVY4Pf5nkTMReYqEeeZ2orU,https://www.google.com/maps/place/?q=place_id:ChIJoVY4Pf5nkTMReYqEeeZ2orU
BPI Dagupan Arellano Branch ATM,ATM,OPERATIONAL,Dagupan City,Pangasinan,Ilocos Region,"AB Fernandez Avenue, cor Arellano St, Dagupan City, Pangasinan, Philippines",16.0462881,120.3428849,4.8,4,ATM open 24/7; Dealing with customers with an issue in your company will put the csr into a difficult situation.  + The fact that it is almost dismissal/end of working hours. Thank you very much for handling my concern with extra effort and initiative to …,ChIJiZb2JP5nkTMRZQci7UImrNQ,https://www.google.com/maps/place/?q=place_id:ChIJiZb2JP5nkTMRZQci7UImrNQ
BPI San Carlos City Town Center Branch,Bank,OPERATIONAL,San Carlos City,Pangasinan,Ilocos Region,"G/F, San Carlos Town Center, Rizal Avenue, San Carlos City, 2420 Pangasinan, Philippines",15.9324382,120.3473933,3.7,12,The Asst Manager made us wait for more than 30 mins as she needed to take her lunch. Is that how bank operates these days. Well we have other things to do. Time is very important to everyone. If you have businesses so do we.; the bank's service is very slow.,ChIJvxn1QMxEkTMRSvv4BRxPs90,https://www.google.com/maps/place/?q=place_id:ChIJvxn1QMxEkTMRSvv4BRxPs90
BANKO-BPI,Bank,OPERATIONAL,San Carlos City,Pangasinan,Ilocos Region,"38 Rizal Avenue, San Carlos City, Pangasinan, Philippines",15.930209,120.347951,,,No reviews found,ChIJMahZNMxEkTMRIvD_H6ltp0Q,https://www.google.com/maps/place/?q=place_id:ChIJMahZNMxEkTMRIvD_H6ltp0Q
BPI DIRECT BANKO,Bank,OPERATIONAL,San Carlos City,Pangasinan,Ilocos Region,"W8QW+M59, Rizal Avenue, POBLACION, San Carlos City, 2403 Pangasinan, Philippines",15.9391643,120.3454804,,,No reviews found,ChIJtx3TOiJFkTMRVXYGzDsC3Qg,https://www.google.com/maps/place/?q=place_id:ChIJtx3TOiJFkTMRVXYGzDsC3Qg
BPI Urdaneta Alexander Branch,Bank,OPERATIONAL,Urdaneta City,Pangasinan,Ilocos Region,"corner Alexander and Del Prado Streets, Urdaneta City, 2428 Pangasinan, Philippines",15.9759272,120.5680861,2.1,22,"Poor service! Very slow!!!! Lots of gossip among clients, slow processing. This branch is annoying!!!; Waiting for 2hts justbto cater my concern that the machine ate my money poor customer service; VERY BAD experience here today. I was issued a priority lane entry number 3, a lady in a wheelchair who entered right behind me was given number 4. Regular lane numbers 19, 20 and 21 entered after me and the lady in the wheelchair. After …; The queing machine accepts bir payment but they say there is no personnel that accepts bir payments.. I hope the queing machine should be unaviable to come out.. what a waste of time; omg the transaction here is so slow and it is very frustrating. this is the worst bpi branch here in pangasinan, they are very unprofessional, instead of working and doing their work properly, they just pretend. do you think? I've been waiting for over 1 hour, only 3 calls? omg ITS A NO NO really.; You really have to bring with you your water and fan when you come and transact here. Their staff are really accommodating but the queue is somewhat hmmm...long. You are to wait for hours. The guards are helpful at times by the way.",ChIJBwEmAK4_kTMRd8lCz-Rr6ik,https://www.google.com/maps/place/?q=place_id:ChIJBwEmAK4_kTMRd8lCz-Rr6ik
